,gender,age,gross_income,segment,num_credit_cards,tiprel_1mes,ind_actividad_cliente,num_Products,num_loans,duration
402,M,25 years,$ 32250.33,Individuals,0,A,1,2,0,1083
403,M,49 years,$ 65490.0,Individuals,0,I,0,0,0,1396
404,F,37 years,$ 136696.8,Individuals,0,A,1,2,0,766
405,F,49 years,$ 336973.59,Individuals,0,I,1,1,0,1665
406,M,31 years,$ 75208.74,College_Graduated,0,I,0,1,0,1514
407,F,40 years,$ 65712.24,Individuals,0,I,0,0,0,842
408,M,60 years,$ 192599.25,Individuals,0,A,1,5,0,5536
409,F,51 years,$ 92544.54,VIP,1,A,1,6,0,4653
410,F,24 years,$ 101509.38,College_Graduated,0,I,0,1,0,1741
411,F,26 years,$ 34657.38,College_Graduated,0,I,0,1,0,1776
412,F,14 years,$ 122587.71,Individuals,0,I,0,0,0,3642
413,F,20 years,$ 68221.35,College_Graduated,0,A,0,1,0,790
414,F,43 years,$ 132522.36,Individuals,0,A,1,2,0,2502
415,F,31 years,$ 49967.34,Individuals,0,A,1,2,0,789
416,F,38 years,$ 35248.89,Individuals,0,I,0,1,0,3246
417,F,41 years,$ 98233.11,Individuals,0,A,1,2,0,5451
418,M,23 years,$ 48115.2,College_Graduated,0,I,0,1,0,1067
419,F,42 years,$ 61097.04,Individuals,0,I,0,0,0,1396
420,M,26 years,$ 57910.71,College_Graduated,0,I,0,1,0,1446
421,M,23 years,$ 43477.38,College_Graduated,0,I,0,1,0,719
422,F,25 years,$ 120333.69,College_Graduated,0,I,0,1,0,1759
423,F,58 years,$ 571154.58,Individuals,0,I,0,0,0,7061
424,F,58 years,$ 132187.77,Individuals,0,I,0,1,0,7215
425,M,35 years,$ 23767.11,Individuals,0,I,0,1,0,1055
426,M,53 years,$ 48647.58,Individuals,0,A,0,1,1,3348
427,F,36 years,$ 51431.58,Individuals,0,I,0,0,0,1504
428,M,31 years,$ 54860.52,College_Graduated,0,I,0,1,0,1760
429,M,38 years,$ 257419.65,Individuals,0,A,1,1,0,1504
430,M,22 years,$ 94763.49,College_Graduated,0,A,1,1,0,1090
431,M,28 years,$ 98535.9,College_Graduated,0,A,1,1,0,1091
432,M,85 years,$ 42135.6,Individuals,0,A,1,2,0,4503
433,F,34 years,$ 101684.85,Individuals,0,A,1,3,0,733
434,F,57 years,$ 153733.56,Individuals,0,A,0,3,0,4162
435,F,65 years,$ 122549.64,Individuals,0,A,1,4,0,3268
436,M,23 years,$ 55711.41,College_Graduated,0,I,0,1,0,1481
437,M,43 years,$ 140529.66,Individuals,1,A,1,7,1,3666
438,M,24 years,$ 150005.58,College_Graduated,0,I,0,1,0,1516
439,M,36 years,$ 227416.98,Individuals,0,A,1,4,0,2330
440,F,67 years,$ 57809.01,Individuals,1,A,1,2,0,6628
441,F,53 years,$ 81800.37,Individuals,0,A,1,2,0,2680
442,F,65 years,$ 97604.49,Individuals,0,A,1,3,0,3508
443,M,25 years,$ 39285.57,College_Graduated,0,I,0,1,0,1420
444,M,34 years,$ 107254.47,Individuals,0,A,1,2,0,1104
445,F,23 years,$ 109161.3,College_Graduated,0,I,0,1,0,1517
446,F,61 years,$ 71214.09,VIP,1,A,1,4,0,3666
447,M,69 years,$ 74069.04,Individuals,0,A,0,1,0,7487
448,F,49 years,$ 58125.24,Individuals,0,A,1,3,0,4462
449,M,24 years,$ 29992.38,College_Graduated,0,I,0,1,0,1801
450,M,45 years,$ 272419.41,Individuals,1,A,1,6,0,2631
451,F,26 years,$ 54882.96,College_Graduated,0,I,0,1,0,1070
452,F,48 years,$ 222316.2,Individuals,0,A,1,1,0,3730
453,F,36 years,$ 56563.86,Individuals,0,A,1,1,0,804
454,F,28 years,$ 104341.05,College_Graduated,0,I,0,1,0,1762
455,F,49 years,$ 114610.41,Individuals,0,I,0,1,0,4674
456,F,51 years,$ 92152.62,Individuals,0,A,1,3,0,6403
457,F,80 years,$ 109440.75,Individuals,0,I,0,1,0,5436
458,F,29 years,$ 156573.84,College_Graduated,0,I,0,0,0,695
459,M,41 years,$ 87439.32,Individuals,0,I,0,0,0,3407
460,F,76 years,$ 30114.87,Individuals,0,A,0,0,0,4814
461,F,53 years,$ 84896.61,Individuals,0,I,1,1,0,3061
462,F,72 years,$ 286482.6,Individuals,0,A,1,1,0,6954
463,F,38 years,$ 99149.43,Individuals,0,I,0,1,0,5969
464,M,24 years,$ 82728.0,College_Graduated,0,I,0,1,0,1802
465,F,31 years,$ 120968.67,College_Graduated,0,I,0,1,0,1391
466,M,89 years,$ 198109.14,Individuals,0,I,0,0,0,5165
467,F,83 years,$ 91888.74,Individuals,0,I,0,0,0,4931
468,M,29 years,$ 82520.67,College_Graduated,0,I,0,1,0,1795
469,F,60 years,$ 112092.3,Individuals,0,I,0,2,0,5466
470,F,23 years,$ 84880.8,College_Graduated,0,I,0,1,0,1507
471,M,22 years,$ 83684.7,College_Graduated,0,A,1,1,0,1073
472,F,48 years,$ 61095.84,Individuals,0,A,1,1,0,3039
473,F,73 years,$ 150580.74,VIP,0,A,1,5,0,5465
474,F,61 years,$ 113966.94,Individuals,0,A,1,2,0,5599
475,M,22 years,$ 84542.25,College_Graduated,0,A,1,1,0,1150
476,F,44 years,$ 131631.42,Individuals,0,A,1,1,0,3614
477,F,83 years,$ 229228.2,Individuals,1,A,1,6,0,7635
478,M,54 years,$ 67606.05,Individuals,0,I,0,1,0,4957
479,F,52 years,$ 204765.21,Individuals,0,I,1,1,0,4450
480,F,36 years,$ 94849.23,Individuals,0,I,0,1,0,5183
481,M,32 years,$ 167174.19,College_Graduated,0,I,0,1,0,1447
482,M,57 years,$ 118234.53,Individuals,0,A,1,3,0,2348
483,M,21 years,$ 84613.59,College_Graduated,0,A,1,1,0,409
484,F,46 years,$ 152989.35,Individuals,0,I,0,1,0,3545
485,F,97 years,$ 71311.23,Individuals,0,A,0,0,0,5291
486,M,78 years,$ 54711.09,Individuals,0,A,1,2,0,2106
487,M,65 years,$ 45731.82,Individuals,0,I,0,0,0,2893
488,M,51 years,$ 51470.67,Individuals,0,I,1,2,0,5172
489,F,37 years,$ 78220.53,Individuals,0,I,0,1,0,1591
490,M,40 years,$ 45479.7,Individuals,0,I,0,0,0,5263
491,F,42 years,$ 150906.33,Individuals,0,I,1,1,0,1244
492,M,22 years,$ 62326.02,College_Graduated,0,I,0,1,0,1465
493,F,47 years,$ 80213.85,Individuals,0,I,0,0,0,1927
494,M,47 years,$ 157376.76,Individuals,0,I,0,1,0,2897
495,F,22 years,$ 793311.24,College_Graduated,0,A,1,1,0,1311
496,M,24 years,$ 398782.83,College_Graduated,0,I,0,1,0,1831
497,F,51 years,$ 177099.3,Individuals,0,I,0,1,0,7205
498,M,22 years,$ 47398.74,College_Graduated,0,I,0,0,0,1038
499,F,47 years,$ 52629.36,Individuals,0,I,0,0,0,677
500,F,41 years,$ 71738.37,Individuals,0,I,1,1,0,5129
501,M,15 years,$ 73116.66,Individuals,0,I,0,0,0,4896
502,F,82 years,$ 447427.32,Individuals,0,I,0,1,0,4058
503,M,28 years,$ 65468.55,College_Graduated,0,I,0,1,0,1143
504,F,48 years,$ 56312.64,Individuals,0,A,1,2,0,5479
505,M,24 years,$ 68772.84,College_Graduated,0,I,0,1,0,1735
506,F,23 years,$ 62168.28,College_Graduated,0,I,0,1,0,1131
507,F,41 years,$ 94830.12,Individuals,0,A,1,2,0,3905
508,F,49 years,$ 84905.07,Individuals,0,I,0,0,0,2909
509,M,24 years,$ 65405.88,College_Graduated,0,I,0,1,0,1084
510,M,44 years,$ 93137.43,Individuals,0,I,0,0,0,6611
511,M,22 years,$ 55908.78,College_Graduated,0,I,0,1,0,716
512,F,45 years,$ 61822.32,Individuals,0,I,0,1,0,3020
513,F,45 years,$ 96466.44,Individuals,0,I,0,0,0,5363
514,F,35 years,$ 230722.74,Individuals,0,A,0,0,0,696
515,M,21 years,$ 109310.31,College_Graduated,0,I,0,1,0,685
516,F,46 years,$ 55761.15,Individuals,0,I,0,0,0,1020
517,M,41 years,$ 154762.98,Individuals,0,A,1,1,0,4631
518,F,23 years,$ 40388.31,College_Graduated,0,I,0,1,0,692
519,M,22 years,$ 34128.09,College_Graduated,0,I,0,1,0,748
520,M,27 years,$ 61853.94,College_Graduated,0,A,1,5,0,1074
521,F,48 years,$ 139451.4,Individuals,0,A,1,1,0,7661
522,M,26 years,$ 46256.58,College_Graduated,0,I,0,1,0,1671
523,M,39 years,$ 51560.67,Individuals,0,A,1,2,0,2775
524,M,32 years,$ 35993.1,College_Graduated,0,I,0,1,0,1822
525,M,48 years,$ 98538.87,Individuals,0,A,1,1,0,4037
526,M,38 years,$ 190398.81,Individuals,0,A,1,2,0,4871
527,M,23 years,$ 61494.21,College_Graduated,0,A,1,1,0,1504
528,F,77 years,$ 140111.25,Individuals,0,I,0,2,0,4934
529,M,32 years,$ 99441.99,College_Graduated,0,I,0,0,0,1888
530,M,66 years,$ 117306.06,Individuals,0,I,0,1,0,5554
531,M,30 years,$ 63866.49,Individuals,0,I,0,0,0,3385
532,M,46 years,$ 161146.68,Individuals,0,I,0,0,0,4758
533,M,24 years,$ 101835.48,College_Graduated,0,I,0,1,0,783
534,F,26 years,$ 302561.52,College_Graduated,0,I,0,1,0,1837
535,M,87 years,$ 55605.09,Individuals,0,A,1,2,0,5466
536,M,27 years,$ 77179.71,College_Graduated,0,I,0,0,0,674
537,F,22 years,$ 123862.62,College_Graduated,0,A,1,1,0,1096
538,M,46 years,$ 147565.41,Individuals,0,A,1,1,0,6113
539,F,62 years,$ 114450.36,Individuals,0,A,1,5,0,6128
540,M,28 years,$ 108157.38,College_Graduated,0,A,1,2,0,451
541,F,76 years,$ 201223.59,VIP,0,A,1,3,0,5094
542,M,23 years,$ 44626.74,College_Graduated,0,I,0,1,0,1466
543,M,23 years,$ 44476.26,College_Graduated,0,A,1,1,0,1430
544,F,23 years,$ 17199.0,College_Graduated,0,I,0,0,0,1508
545,M,54 years,$ 85761.87,VIP,0,A,1,5,0,6017
546,M,77 years,$ 25380.0,Individuals,0,A,1,3,0,5529
547,F,28 years,$ 121429.11,College_Graduated,0,I,0,1,0,1770
548,F,23 years,$ 73005.96,College_Graduated,0,I,0,1,0,1511
549,F,47 years,$ 35982.45,Individuals,0,I,0,1,0,2791
550,F,47 years,$ 297341.79,Individuals,1,A,1,3,0,1458
551,M,21 years,$ 37482.57,College_Graduated,0,I,0,1,0,692
552,M,51 years,$ 95344.41,Individuals,0,I,0,0,0,5308
553,F,72 years,$ 86017.02,Individuals,0,I,1,1,0,6522
554,F,25 years,$ 148269.63,College_Graduated,0,I,1,1,0,1425
555,F,25 years,$ 59085.6,Individuals,0,I,0,1,0,2078
556,M,28 years,$ 258573.24,Individuals,0,I,0,0,0,2299
557,F,22 years,$ 93280.98,College_Graduated,0,I,0,1,0,1413
558,F,56 years,$ 299022.21,Individuals,0,A,1,3,0,4969
559,M,26 years,$ 102436.44,College_Graduated,0,I,0,0,0,467
560,M,44 years,$ 137180.43,VIP,0,A,1,3,0,4980
561,F,41 years,$ 94572.03,Individuals,1,A,1,6,1,3166
562,M,44 years,$ 141046.68,Individuals,0,I,0,1,0,4533
563,F,48 years,$ 117642.93,Individuals,0,I,0,1,0,984
564,F,40 years,$ 2448728.07,Individuals,0,I,0,0,0,2229
565,F,14 years,$ 92922.06,Individuals,0,I,0,1,0,4440
566,F,24 years,$ 203010.18,College_Graduated,0,I,0,1,0,676
567,F,36 years,$ 60470.82,Individuals,0,A,0,0,0,4185
568,M,27 years,$ 59214.3,College_Graduated,0,I,0,1,0,1046
569,F,26 years,$ 120492.84,Individuals,0,I,1,1,0,788
570,M,22 years,$ 84826.89,College_Graduated,0,A,1,1,0,418
571,M,33 years,$ 194363.97,Individuals,0,I,0,1,0,2350
572,M,27 years,$ 215562.45,College_Graduated,0,I,0,1,0,1872
573,F,39 years,$ 137091.69,Individuals,0,A,1,2,0,5416
574,F,22 years,$ 76055.97,Individuals,0,I,0,1,0,949
575,M,35 years,$ 84810.21,Individuals,0,I,0,1,0,1809
576,M,66 years,$ 106349.1,Individuals,1,A,1,8,0,5991
577,F,45 years,$ 98672.19,Individuals,0,I,0,1,0,6627
578,M,25 years,$ 82287.36,College_Graduated,0,I,0,1,0,1432
579,F,54 years,$ 49776.06,VIP,0,A,1,5,0,5891
580,M,23 years,$ 105554.55,College_Graduated,0,I,0,1,0,1385
581,F,31 years,$ 84320.4,Individuals,0,A,1,1,0,488
582,M,41 years,$ 153642.45,Individuals,0,A,1,0,0,1752
583,M,26 years,$ 45097.26,College_Graduated,0,I,0,1,0,1878
584,F,67 years,$ 52361.13,Individuals,0,I,1,1,0,4553
585,M,67 years,$ 97929.06,Individuals,0,I,0,0,0,3544
586,F,66 years,$ 127790.46,Individuals,0,A,1,1,0,5574
587,M,42 years,$ 106736.13,Individuals,0,A,1,3,0,5567
588,F,98 years,$ 251133.36,Individuals,0,I,0,0,0,6096
589,M,40 years,$ 152657.55,Individuals,0,A,1,2,0,2267
590,F,49 years,$ 148913.94,Individuals,0,A,0,4,0,7457
591,M,25 years,$ 60268.08,College_Graduated,0,I,0,1,0,1034
592,M,32 years,$ 103636.98,College_Graduated,0,A,1,1,0,663
593,F,52 years,$ 2336.01,Individuals,0,I,0,0,0,5536
594,F,45 years,$ 96896.88,Individuals,0,I,0,1,0,4684
595,F,40 years,$ 63090.69,Individuals,0,I,1,1,0,677
596,M,42 years,$ 190448.58,Individuals,0,I,0,2,0,5631
597,M,81 years,$ 78319.59,Individuals,0,I,0,1,0,3609
598,F,43 years,$ 105716.31,Individuals,0,A,1,3,0,5441
599,F,63 years,$ 108769.11,Individuals,0,I,0,0,0,6019
600,M,80 years,$ 322425.48,Individuals,0,I,0,1,0,5193
601,M,28 years,$ 104249.07,College_Graduated,0,I,0,1,0,1850
602,M,32 years,$ 133585.41,College_Graduated,1,A,1,5,0,5252
603,F,51 years,$ 32530.59,Individuals,0,I,0,1,0,2426
604,F,72 years,$ 211364.88,Individuals,0,I,0,0,0,3541
605,F,30 years,$ 270321.0,College_Graduated,0,A,1,1,0,4619
606,F,40 years,$ 161115.99,Individuals,0,A,1,1,0,4044
607,F,36 years,$ 79337.13,Individuals,0,A,1,2,0,1832
608,M,65 years,$ 68324.85,Individuals,0,A,1,1,0,681
609,F,38 years,$ 142914.09,Individuals,0,A,1,1,0,5459
610,F,55 years,$ 127367.49,Individuals,0,A,0,0,0,2259
611,M,46 years,$ 265731.84,Individuals,1,A,1,5,0,6844
612,F,21 years,$ 107666.46,College_Graduated,0,A,1,1,0,1063
613,F,43 years,$ 283163.64,Individuals,0,A,1,5,0,3050
614,M,24 years,$ 47477.52,College_Graduated,0,A,1,1,0,1794
615,M,42 years,$ 140001.66,Individuals,0,A,1,3,0,6802
616,F,41 years,$ 103237.17,Individuals,0,A,1,2,0,5186
617,F,42 years,$ 109308.69,Individuals,0,A,1,5,0,4923
618,F,27 years,$ 38399.52,College_Graduated,0,I,0,1,0,1795
619,F,37 years,$ 35878.92,Individuals,0,A,1,1,0,1135
620,M,71 years,$ 237243.15,Individuals,0,I,0,1,0,3842
621,M,23 years,$ 55818.15,College_Graduated,0,I,0,1,0,1725
622,M,28 years,$ 66636.39,College_Graduated,0,I,1,1,0,1784
623,M,20 years,$ 270270.93,College_Graduated,0,A,0,1,0,430
624,M,28 years,$ 117632.91,College_Graduated,0,I,0,1,0,1776
625,M,47 years,$ 84675.39,Individuals,0,I,0,0,0,6779
626,M,30 years,$ 69614.13,Individuals,0,A,1,1,0,1374
627,M,53 years,$ 416770.29,Individuals,0,A,1,4,0,2833
628,F,48 years,$ 136593.9,Individuals,0,A,1,3,0,3528
629,F,48 years,$ 59471.16,Individuals,0,A,1,3,0,5417
630,F,48 years,$ 159868.92,Individuals,0,I,0,0,0,6047
631,M,36 years,$ 130121.34,Individuals,0,I,0,1,0,3602
632,M,45 years,$ 70288.14,Individuals,0,I,0,1,0,2664
633,M,25 years,$ 223304.73,College_Graduated,0,A,1,1,0,1053
634,F,51 years,$ 258947.28,Individuals,0,A,1,1,1,3380
635,F,74 years,$ 126592.74,Individuals,0,I,0,1,0,4106
636,F,50 years,$ 135856.5,Individuals,0,A,0,1,0,4012
637,M,44 years,$ 159318.54,Individuals,0,A,1,1,0,3503
638,M,54 years,$ 216361.05,Individuals,0,I,0,0,0,3191
639,F,32 years,$ 73407.69,Individuals,0,A,1,1,0,1041
640,F,46 years,$ 55641.54,VIP,0,A,1,2,0,6961
641,M,45 years,$ 125648.19,Individuals,0,A,1,1,0,3287
642,F,25 years,$ 103568.91,College_Graduated,0,I,0,1,0,698
643,F,24 years,$ 52295.76,College_Graduated,0,I,0,1,0,1405
644,M,35 years,$ 91073.16,Individuals,1,A,1,2,0,1098
645,F,47 years,$ 110748.51,Individuals,0,A,1,1,0,1742
646,F,43 years,$ 69228.09,Individuals,0,I,0,0,0,3784
647,F,84 years,$ 189282.06,Individuals,0,I,0,1,0,5486
648,M,25 years,$ 101832.48,College_Graduated,0,I,0,1,0,1811
649,F,59 years,$ 102988.11,Individuals,0,A,1,1,0,460
650,M,26 years,$ 63562.86,College_Graduated,0,I,1,1,0,1094
651,M,24 years,$ 34241.61,College_Graduated,0,I,0,1,0,1430
652,F,51 years,$ 94575.84,Individuals,1,A,1,8,1,4317
653,M,22 years,$ 53195.97,College_Graduated,0,I,0,0,0,1149
654,F,43 years,$ 122386.8,Individuals,0,I,0,0,0,6467
655,M,63 years,$ 300069.75,Individuals,1,A,1,7,0,7107
656,M,59 years,$ 84872.37,Individuals,0,I,0,1,0,2928
657,F,39 years,$ 129821.67,Individuals,0,I,1,1,0,2152
658,M,56 years,$ 116408.73,Individuals,0,A,1,4,0,6796
659,M,23 years,$ 50179.59,College_Graduated,0,I,0,0,0,1430
660,F,50 years,$ 89701.05,Individuals,1,A,1,6,0,5309
661,M,24 years,$ 99256.98,College_Graduated,0,I,0,1,0,1511
662,F,21 years,$ 136169.4,College_Graduated,0,A,1,2,0,1207
663,M,27 years,$ 21694.32,College_Graduated,0,I,0,1,0,1797
664,F,54 years,$ 199174.74,Individuals,0,I,0,0,0,6760
665,F,48 years,$ 143937.99,Individuals,0,I,0,1,0,1969
666,M,54 years,$ 222172.62,Individuals,0,I,0,0,0,2959
667,F,42 years,$ 62683.71,Individuals,0,A,1,3,0,5283
668,M,71 years,$ 164667.12,Individuals,0,I,0,0,0,3051
669,F,47 years,$ 251718.39,Individuals,0,A,1,3,0,5959
670,F,56 years,$ 309927.69,Individuals,1,A,1,7,0,6121
671,F,57 years,$ 100019.37,VIP,0,A,1,3,0,5408
672,M,20 years,$ 578135.19,College_Graduated,0,I,0,1,0,677
673,M,71 years,$ 85512.63,Individuals,0,I,0,0,0,3327
674,F,48 years,$ 31145.88,Individuals,0,I,0,0,0,1971
675,M,45 years,$ 85441.71,Individuals,0,I,1,1,0,1789
676,F,29 years,$ 78804.81,College_Graduated,0,A,1,4,0,956
677,F,25 years,$ 148053.99,College_Graduated,0,A,1,1,0,1516
678,F,27 years,$ 157947.75,College_Graduated,0,I,0,1,0,1069
679,F,54 years,$ 529893.03,Individuals,0,I,0,0,0,7433
680,M,48 years,$ 318751.8,Individuals,0,A,1,4,0,5655
681,F,63 years,$ 196208.22,VIP,1,A,1,4,0,5364
682,M,22 years,$ 26815.26,College_Graduated,0,A,1,1,0,776
683,F,24 years,$ 318243.33,College_Graduated,0,I,0,1,0,1460
684,F,51 years,$ 62177.58,Individuals,0,I,0,1,0,4170
685,M,70 years,$ 296545.44,Individuals,0,A,1,1,0,6199
686,F,24 years,$ 56897.37,College_Graduated,0,I,0,1,0,1516
687,M,23 years,$ 174821.61,College_Graduated,0,I,0,1,0,1521
688,M,45 years,$ 120438.36,Individuals,0,I,0,2,0,1069
689,M,25 years,$ 63416.61,College_Graduated,0,I,0,1,0,1826
690,F,46 years,$ 140637.24,Individuals,0,A,1,4,0,6025
691,F,54 years,$ 150776.19,Individuals,0,I,0,1,0,5270
692,F,39 years,$ 146687.85,Individuals,0,A,1,1,0,3272
693,F,37 years,$ 131083.89,Individuals,0,A,1,3,0,2036
694,F,65 years,$ 390731.46,Individuals,0,I,0,1,0,3702
695,F,49 years,$ 122104.35,Individuals,1,A,1,6,0,6698
696,F,50 years,$ 36924.06,Individuals,0,I,0,0,0,831
697,F,42 years,$ 98690.34,Individuals,0,I,0,2,0,5135
698,M,23 years,$ 81734.67,College_Graduated,0,I,0,1,0,1151
699,M,46 years,$ 116738.16,Individuals,1,A,1,6,0,6082
700,M,40 years,$ 158107.5,Individuals,0,A,1,2,0,5720
701,M,54 years,$ 104065.2,Individuals,0,A,1,1,0,2354
702,F,81 years,$ 67916.79,Individuals,0,I,0,1,0,4945
703,F,27 years,$ 91230.12,College_Graduated,0,I,0,1,0,776
704,F,51 years,$ 131122.05,VIP,0,A,1,3,0,6803
705,M,61 years,$ 235013.37,College_Graduated,0,A,1,7,0,4038
706,F,75 years,$ 294677.01,Individuals,0,A,1,2,0,3280
707,F,29 years,$ 129322.68,Individuals,0,A,1,6,0,3005
708,F,50 years,$ 114201.78,Individuals,0,A,1,1,0,2739
709,F,48 years,$ 78639.18,Individuals,0,I,0,0,0,654
710,F,27 years,$ 43813.62,College_Graduated,0,I,0,1,0,677
711,M,54 years,$ 120235.59,Individuals,0,A,1,1,0,713
712,M,30 years,$ 77032.08,College_Graduated,0,I,0,2,0,1747
713,F,59 years,$ 54811.62,Individuals,0,I,0,1,0,3158
714,M,29 years,$ 85547.61,College_Graduated,0,I,0,1,0,1763
715,M,42 years,$ 54298.65,Individuals,0,I,1,1,0,487
716,M,28 years,$ 110616.09,College_Graduated,0,I,0,1,0,1404
717,F,51 years,$ 94446.03,Individuals,0,A,0,2,0,4372
718,M,43 years,$ 68330.34,Individuals,0,I,1,2,0,2320
719,M,22 years,$ 67351.41,College_Graduated,0,A,1,1,0,1144
720,F,27 years,$ 151860.48,Individuals,0,I,0,0,0,2762
721,F,28 years,$ 130652.85,College_Graduated,0,I,0,1,0,1461
722,F,51 years,$ 190016.16,Individuals,0,A,1,5,0,7107
723,F,49 years,$ 131570.34,VIP,1,A,1,10,0,5668
724,M,44 years,$ 68791.95,Individuals,0,A,1,2,0,4695
725,F,26 years,$ 111770.01,College_Graduated,0,I,0,1,0,725
726,M,60 years,$ 133918.17,Individuals,0,A,1,3,0,3365
727,F,35 years,$ 63361.83,Individuals,0,A,1,2,0,1249
728,F,21 years,$ 102369.06,College_Graduated,0,I,0,0,0,375
729,F,29 years,$ 43377.69,College_Graduated,0,I,0,1,0,1523
730,M,21 years,$ 56276.25,College_Graduated,0,A,1,1,0,776
731,F,36 years,$ 159064.38,Individuals,0,A,1,1,0,4043
732,F,28 years,$ 433020.45,College_Graduated,0,I,0,1,0,1770
733,M,38 years,$ 75600.48,Individuals,0,I,0,0,0,4287
734,M,25 years,$ 83398.83,College_Graduated,0,A,1,1,0,1814
735,M,44 years,$ 29257.95,Individuals,0,I,0,0,0,585
736,F,23 years,$ 74611.5,College_Graduated,0,I,0,1,0,1094
737,M,34 years,$ 161987.43,Individuals,0,A,1,2,0,2152
738,M,61 years,$ 70190.16,Individuals,0,A,1,5,0,5466
739,M,24 years,$ 43026.3,College_Graduated,0,I,0,1,0,1874
740,F,54 years,$ 45295.11,Individuals,0,A,1,1,0,804
741,F,38 years,$ 42733.26,Individuals,0,I,0,1,0,2806
742,F,24 years,$ 203011.98,College_Graduated,0,A,1,1,0,1745
743,F,68 years,$ 154475.94,Individuals,0,I,0,0,0,3726
744,F,24 years,$ 60085.05,College_Graduated,0,I,0,1,0,1873
745,F,31 years,$ 132964.65,College_Graduated,1,A,1,7,0,2207
746,M,24 years,$ 149268.36,College_Graduated,0,I,1,1,0,1851
747,F,26 years,$ 91538.55,College_Graduated,0,I,0,1,0,780
748,M,47 years,$ 463625.16,Individuals,1,A,1,5,0,5527
749,F,51 years,$ 171653.64,Individuals,0,I,0,1,0,4427
750,F,22 years,$ 156764.88,College_Graduated,0,I,0,0,0,989
751,F,52 years,$ 125402.97,Individuals,0,A,1,4,0,7541
752,M,21 years,$ 211606.23,College_Graduated,0,I,0,1,0,711
753,M,47 years,$ 172963.29,Individuals,0,A,1,3,0,1461
754,F,25 years,$ 59099.61,College_Graduated,0,I,0,1,0,1867
755,M,34 years,$ 207349.74,Individuals,0,I,0,0,0,2887
756,M,23 years,$ 27652.35,College_Graduated,0,I,0,1,0,1493
757,M,29 years,$ 79059.36,College_Graduated,0,I,0,1,0,1747
758,M,28 years,$ 134609.34,College_Graduated,0,I,0,1,0,1752
759,F,42 years,$ 114276.42,Individuals,0,A,0,0,0,5350
760,F,46 years,$ 158325.33,Individuals,0,I,0,1,0,5464
761,F,69 years,$ 919608.15,Individuals,0,I,0,0,0,951
762,M,98 years,$ 81913.74,Individuals,0,I,0,1,0,7585
763,M,90 years,$ 92718.87,VIP,0,A,1,1,0,4272
764,M,28 years,$ 58794.63,College_Graduated,0,I,0,1,0,1868
765,F,25 years,$ 72022.29,College_Graduated,0,A,1,1,0,711
766,F,59 years,$ 503537.46,Individuals,0,A,1,3,0,7543
767,F,57 years,$ 57752.49,Individuals,0,I,0,1,0,2431
768,F,51 years,$ 83499.12,Individuals,0,A,1,1,0,1444
769,M,21 years,$ 148879.83,College_Graduated,0,I,0,1,0,1097
770,M,49 years,$ 162406.8,Individuals,0,I,0,1,0,6145
771,F,23 years,$ 109641.03,College_Graduated,0,A,1,1,0,1509
772,M,22 years,$ 48290.4,College_Graduated,0,I,0,0,0,662
773,M,22 years,$ 23423.79,College_Graduated,0,I,0,1,0,1125
774,M,47 years,$ 60270.45,Individuals,0,A,1,1,0,587
775,M,57 years,$ 61305.93,Individuals,1,A,1,5,0,2704
776,F,66 years,$ 242253.39,Individuals,0,A,1,2,0,6806
777,M,32 years,$ 62472.81,College_Graduated,0,I,0,1,0,1755
778,M,27 years,$ 251936.79,College_Graduated,0,I,0,1,0,1061
779,F,54 years,$ 145741.5,Individuals,0,A,1,2,0,5862
780,F,28 years,$ 98694.75,College_Graduated,0,I,0,1,0,1433
781,M,31 years,$ 32550.39,Individuals,0,A,0,0,0,398
782,F,29 years,$ 65567.94,College_Graduated,0,A,1,2,0,397
783,F,57 years,$ 112705.38,Individuals,0,A,1,3,0,4598
784,M,53 years,$ 97013.94,Individuals,0,A,0,0,0,2151
785,M,21 years,$ 60595.95,College_Graduated,0,I,0,1,0,780
786,M,24 years,$ 43329.9,College_Graduated,0,I,0,0,0,1769
787,F,23 years,$ 43549.56,College_Graduated,0,I,0,1,0,1063
788,M,46 years,$ 78447.36,Individuals,0,A,1,3,0,4192
789,F,64 years,$ 75828.63,VIP,0,A,1,2,0,5652
790,F,64 years,$ 101877.9,Individuals,0,A,1,3,0,1593
791,F,34 years,$ 63349.68,Individuals,0,A,1,2,0,1070
792,F,23 years,$ 193638.12,College_Graduated,0,A,1,2,0,1452
793,F,46 years,$ 271574.19,Individuals,0,A,0,0,0,5865
794,F,74 years,$ 25037.88,Individuals,0,I,0,1,0,449
795,F,40 years,$ 76116.84,Individuals,0,I,0,1,0,2068
796,M,27 years,$ 58816.41,College_Graduated,0,I,0,0,0,1880
797,M,23 years,$ 59195.37,College_Graduated,0,A,1,2,0,1140
798,F,46 years,$ 110432.13,Individuals,0,A,1,1,0,6128
799,F,48 years,$ 164533.62,Individuals,0,A,1,4,0,1166
800,F,43 years,$ 101026.83,Individuals,0,A,1,2,0,1427
801,M,45 years,$ 244657.74,Individuals,0,A,1,2,0,5751
802,F,44 years,$ 178500.9,Individuals,0,A,1,1,0,3468
803,F,22 years,$ 170476.5,College_Graduated,0,I,0,1,0,1096
804,F,88 years,$ 169379.55,Individuals,0,I,0,0,0,3684
